example,domain,task,n,p,n_classes,pca_99,k,family,representation,probe,score,fit_seconds
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:vote,svm,0.68,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:rf,linear,0.6925,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:rf,knn,0.6713,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:rf,svm,0.695,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:xg,linear,0.6825,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:xg,knn,0.6438,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:xg,svm,0.68,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:mi,linear,0.6825,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:mi,knn,0.6438,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:mi,svm,0.68,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:f_test,linear,0.6825,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:f_test,knn,0.6438,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:f_test,svm,0.68,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:l1,linear,0.6925,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:l1,knn,0.6713,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,select,select:l1,svm,0.695,50.97
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:PCA,linear,0.5,0.02
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:PCA,knn,0.485,0.02
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:PCA,svm,0.4975,0.02
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:RandProj,linear,0.5375,0.0
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:RandProj,knn,0.5138,0.0
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:RandProj,svm,0.5413,0.0
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:ICA,linear,0.5,0.5
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:ICA,knn,0.485,0.5
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:ICA,svm,0.4988,0.5
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:KernelPCA,linear,0.5325,0.83
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:KernelPCA,knn,0.4888,0.83
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:KernelPCA,svm,0.54,0.83
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:Isomap,linear,0.76,1.62
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:Isomap,knn,0.7312,1.62
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:Isomap,svm,0.75,1.62
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:UMAP,linear,0.6562,13.26
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:UMAP,knn,0.6925,13.26
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:UMAP,svm,0.6863,13.26
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:t-SNE,linear,0.6138,0.82
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:t-SNE,knn,0.6687,0.82
modernbert_subjectivity,transformer NLP,classification,4000,1536,2,1206,1,dr,dr:t-SNE,svm,0.6913,0.82
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1536,all,all features,linear,0.9925,0.0
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1536,all,all features,knn,0.9875,0.0
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1536,all,all features,svm,0.9912,0.0
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:vote,linear,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:vote,knn,0.9875,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:vote,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:rf,linear,0.9938,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:rf,knn,0.9875,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:rf,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:xg,linear,0.9925,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:xg,knn,0.9888,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:xg,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:mi,linear,0.9925,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:mi,knn,0.9875,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:mi,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:f_test,linear,0.9925,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:f_test,knn,0.9875,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:f_test,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:l1,linear,0.9938,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:l1,knn,0.9875,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,select,select:l1,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,dr,dr:PCA,linear,0.9862,2.08
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,dr,dr:PCA,knn,0.8612,2.08
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,dr,dr:PCA,svm,0.935,2.08
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,dr,dr:RandProj,linear,0.9912,0.03
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,dr,dr:RandProj,knn,0.9875,0.03
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1153,dr,dr:RandProj,svm,0.9912,0.03
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:vote,linear,0.9925,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:vote,knn,0.9888,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:vote,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:rf,linear,0.9925,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:rf,knn,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:rf,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:xg,linear,0.9938,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:xg,knn,0.99,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:xg,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:mi,linear,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:mi,knn,0.9875,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:mi,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:f_test,linear,0.9925,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:f_test,knn,0.9875,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:f_test,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:l1,linear,0.9938,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:l1,knn,0.9888,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,select,select:l1,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,dr,dr:PCA,linear,0.9888,1.4
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,dr,dr:PCA,knn,0.8712,1.4
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,dr,dr:PCA,svm,0.9825,1.4
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,dr,dr:RandProj,linear,0.9912,0.02
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,dr,dr:RandProj,knn,0.9862,0.02
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,576,dr,dr:RandProj,svm,0.99,0.02
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:vote,linear,0.9862,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:vote,knn,0.9888,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:vote,svm,0.9888,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:rf,linear,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:rf,knn,0.9888,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:rf,svm,0.99,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:xg,linear,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:xg,knn,0.99,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:xg,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:mi,linear,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:mi,knn,0.985,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:mi,svm,0.99,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:f_test,linear,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:f_test,knn,0.9862,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:f_test,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:l1,linear,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:l1,knn,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,select,select:l1,svm,0.9912,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,dr,dr:PCA,linear,0.99,1.08
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,dr,dr:PCA,knn,0.965,1.08
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,dr,dr:PCA,svm,0.9925,1.08
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,dr,dr:RandProj,linear,0.99,0.01
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,dr,dr:RandProj,knn,0.9888,0.01
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,288,dr,dr:RandProj,svm,0.99,0.01
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:vote,linear,0.9712,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:vote,knn,0.9825,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:vote,svm,0.9825,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:rf,linear,0.97,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:rf,knn,0.975,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:rf,svm,0.98,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:xg,linear,0.9712,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:xg,knn,0.9812,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:xg,svm,0.98,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:mi,linear,0.9725,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:mi,knn,0.98,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:mi,svm,0.9788,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:f_test,linear,0.9738,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:f_test,knn,0.9775,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:f_test,svm,0.9788,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:l1,linear,0.9788,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:l1,knn,0.98,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,select,select:l1,svm,0.9812,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:PCA,linear,0.985,0.06
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:PCA,knn,0.9862,0.06
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:PCA,svm,0.9875,0.06
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:RandProj,linear,0.9187,0.01
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:RandProj,knn,0.9287,0.01
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:RandProj,svm,0.9337,0.01
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:ICA,linear,0.985,0.71
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:ICA,knn,0.9862,0.71
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:ICA,svm,0.9875,0.71
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:KernelPCA,linear,0.985,0.91
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:KernelPCA,knn,0.9838,0.91
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:KernelPCA,svm,0.985,0.91
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:Isomap,linear,0.9888,1.52
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:Isomap,knn,0.985,1.52
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:Isomap,svm,0.99,1.52
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:UMAP,linear,0.9875,13.64
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:UMAP,knn,0.9862,13.64
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:UMAP,svm,0.9875,13.64
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:t-SNE,linear,0.9287,86.32
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:t-SNE,knn,0.9888,86.32
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,10,dr,dr:t-SNE,svm,0.9912,86.32
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:vote,linear,0.9375,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:vote,knn,0.94,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:vote,svm,0.9437,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:rf,linear,0.9375,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:rf,knn,0.94,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:rf,svm,0.9437,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:xg,linear,0.9375,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:xg,knn,0.94,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:xg,svm,0.9437,112.81
modernbert_sms_spam,transformer NLP,classification,4000,1536,2,1153,1,select,select:mi,linear,0.9375,112.81
